this course is about computational neuroscience it is not easy and it requires knowledge and passion of mathematics and biophysics of neurons if you are just interested in neuroscience but it is not your specialty like me a medical student then this course is not beneficial for youprof segev is so knowledgeable and i think he tried his best to make easier but as i said it is difficult if you are just interested	2
useful lessons about how to learn the way learning should be playful using several sensesvery recommended	4
a very comprehensive course for coding beginners	3
very structured and organize course  you will have a great time learning with nick santos 	4
course is overwhelming how can you put a  minute video for a class can you divide it or make it simpler tutor is not explaning he only reads he reads sort of teleprompter and thats it boring very disappointed and this is not my first course in coursera i feel im about to quit and this is the second week	0
great introduction into coaching as a manager however it left me wishing the course had more to it and that it lasted longer	3
the class was absolutely wonderful however i dont have the time to go at a students pace work  hom life in general i was trying to go back and finish week  video  but was unable to open the course i want to llearn i wasnt aware there was a time limit to learn happiness 	2
good overview of the eu but you cannot do the quizzes unless you pay	1
its a great course gives you a detailed explanation on what is cloud computing and the different types of various services and its current usage in the marketi would recommend this course to all the people who want a vivid clarity on what is cloud and bigdata	3
excellent course well structured with easy to follow explanations and very relevant to anyone at any stage in life highly recommended thanks for the effort in putting it together	4
ive already written a review but it seems to have been removedthis is an awful course there is very little purpose to it whatsoever it is basically a module in markdown which will in all honesty not have much application for most learnersin addition the course is not at all balanced  laid out well there is a peer assignment in week  which you need to have covered week s content forlastly the recording quality of some of the lectures is awful it is clear that they have simply used some recordings of an actual classroom session of a related course instead of recording for courserain all honesty this entire specialisation is of awful quality it is not a data science course it is a heres a few useful things in r course and the instructors should be ashamed that their institution makes money from it	0
i have submitted all my solution long back but the last submission which was suppose to been by mentor is pending from one and the half months	0
very basic course with an extremely limited view on what makes a good plot	1
very good couse to keep me update	4
the content is very good but the lecture presentation and structure could use improvement assignment instructions are not as clear as they could be	1
very informative however a bit too detailed on the history of previous search engines and past google updates couldve done with a bit less history and more up to date information	2
this class was so boring i could not stand it social media marketing is such a fun  interesting subject that i could not believe they could make it so dull disappointed	1
i am learning a lot but i can not afford to pay	1
although the exercises were challenging at times i realized during the final that prof kauls lectures and the coursework had done an excellent job of helping me understand the various concepts prof kauls manner is although it sounds odd to say about a computerlearning platform extremely personable and understanding  i look forward to taking more courses led by him	4
i highly recommend this course because of its applicable use of r programming i had no knowledge of r but was able to pick it up quickly because the professor made it applicable to real life scenarios my only negative was that it was too short of a course i hope the team at essec considers making a intermediate course to continue on with this training	3
unfortunately didnt enjoy this course at all i have gone through  courses on coursera and finished them with the biggest pleasure and great results this time i had to leave the course before finishing becausest content is organized awfully for example html overview  i knew all the material so i have an idea how it should look like but lecturer started from the middle of all concepts than moved to the beginning and together it looked like an unlinked content i have simply lost a logic inside thisnd very difficult to get an idea lecturer doesnt try to simplify the content even opposite  i had a feeling that he makes easy things complicated for a reason my husbend is a programmer with  years experience and when he watched the lecture he said that even for him it was difficult to understand all the thing things he actually knows all these terms used no relevant examples too complex words and so on  i lost concentration i had to google a lot of unknown terms i had to stop lecture every  seconds to reread or repeat the peace of lecture because i could not understand it as i mentioned i know html well but it was described so complex that it was difficult to link my actual knowledge to lecturer wordsrd not international student friendly use of complex words in places where they were not necessary complex structures too fast language i am pretty good in english but had to stop video and to google translate some smart words lecturer used without particular need  i dont mean definitions just some epithets to make his speech smarter i completed coursera specialization by michigan university and it was completely easy with plain text short sentences so well made for international studentth this is boring i am sorry but this is true i am interested in all these questions but for some reasons i lose my attention every time maybe the reason is in all points i have just mentioned but i didnt enjoy this course at all and it was the first time i didnt enjoy something connected with web app development please dont be mad at me  lecturer is a very charming and charismatic person but i simply dont like how the material is presentedth i have a feeling like all slides are taken from some scientific books and lecturer reads comments from some science articles it is not like described with own words simplified for better comprehension cleared with own reallife examples and in atmosphere of friendly conversation with some emotions and humorplease take my feedback just as my personal opinion and hope other students will enjoy it more	1
the professors and the lectures were excellent homeworks are way to easy would like to use open source tools like pandas and scikit learn instead of proprietary tools like graphlab	2
very informative and explained in a simple understandable manner	3
seems to me the professor needs to study evolution a bit more or change his language a bit for example he said evolution happens for a reason i know what he meant that the success of the organism is served by the results of gene mutation  but evolution is a random event the success of an organism depends on its survival in the habitat etc but it does not depend on the mutation itself the mutation confers a fighting advantage perhaps but it has no will of its own there were many times the professor seems to be saying that evolution is somehow willful i direct him to read richard dawkins on this subject i had to read it twice before i got this point  we are inclined to believe that evolution is a lot like us  driven by some purpose  but alas no	1
good course more problems sets would have been great	3
the material gets progressively tougher but i never felt totally overwhelmed my only feedback is for the mentors to be more responsive in the forums  if were posting it means weve already thrown everything at the question and still couldnt figure it out	3
very clear introduction to calculus good value	4
this course is very good at explaining both how and why you would do things a certain way in unity something that is missing from most of the tutorials you can find out on the internet the professor explains concepts behind why you need to use certain components instead of just giving a list of things to match up to replicate the projects ive rated it  out of  stars not based on the content but because the response time interaction and feedback could be improved upon the content is definitely  of  i took this during the first run of the course so im sure that the course staff will improve on this in the future once they get a bit more used to running a mooc on coursera	3
great course thankyou	4
i think this course could be integrated into the other ones of the specialization or if it is meant to be just a course to get an overview be free of charge	2
one of the greatest things i have go through	4
enriching wide reaching in scope the prof al filreis lets ideas not necessarily his own in for debate and comment the tas are simply brilliant both in form and content bravo	4
i think the classes and the exercises could be far more dynamic and didactic but besides of that is a good course to get a grip of bootstrap if you follow along writing the code and if you tinker a little by yourself afterwards but its definitely for people with solid js and css bases	2
this should be a five star course it is a great topic with wonderful clips from movies and is wellwrittenwhy only  stars thenfor a class about film little was adopted from good storytelling and filming techniques the prof slumped in his chair and clasped his hands in front of his chest for most of the course and spoke in a wispy pedantic voice that made me uncomfortable in my body to listen to i kept on wanting to tell him to sit up and breath and speak naturally on top of that the sound quality was simply awfulif the prof were to take some acting or presenting lessons and improvements to the sound quality were made or a professional actor hired to present the material it could be one of the best courses ever but instead it was hard to get through for me even though the material fascinates me as im learning neuroscience and love moviesthe world of moocs are different than your old standard classroom style visual and auditory presentation really counts	2
really poor powerpoint presentations and videos half in chinese the accent of the teacher is horrible im not an englishnative speaking person so its hard for me to follow english when badly spoken so i cut off the sound and only read the subtitlesthe content is interesting though	0
it is quite interesting but overall not very content heavy it is a bit too much workshop style and lacking a bit the academic structure and content	2
awesome stuff useful things covered but the student should be able to be tested in creating himself code not just run or simple edit the existing code	2
great course assignments are the best part of the course	2
i was able to follow the course and keep the pace but i got lost on factorial anova the professor is great but the course feels rushed through it would be great if more time was spent on actual explanation of main concepts since many here are the beginners in stats i will try again hopefully will get it this time	2
i thought most of the discussions were ____ needs to do this _____ needs to learn to do this yet doesnt provide a lot of concrete answers that helpful to solve x and i understand some situations are complex with a lot of variables but it seems as though a lot of environmental proponents just talk about stuff and dont give examples of what they are doing to change the world i think jadav payeng the forest man of india has done more for the environment than all the attendees at all of these environmental conferences do courses like these highlight all the problems and there are a fuck ton of problems but contain fewer answers so it just leaves the graduate overwhelmed and kind of spinning in a circle i think id rather have a course that asks why do we wear what we do when its made on the other side of the globe is that the best for the environment we need to wholesale changes in how we think about our society if we want it to be sustainable not we have problems over here and here and here and if we put this bandaid on it that might fix it for a while i was just very unimpressed and skipped through the program as quickly as i could rant	1
the way the content is delivered is not interesting and the lecturer basically is reading from the power point	1
thanks	3
it has nothing to do with widening network it is completely misleading this is just a very short course about office etiquette thats iti was very much looking forward to this course sadly i got very disappointed	0
this is a pretty good intro to excel course it gets a little patchy in weeks  and  it seems like some of the worksheets werent checked for errors but it never wastes your time its a great way to get an initial feel for how to do commonlyused professional functions in excel im glad i took it though i do wish there had been more of a progression for example it would have been nice if there was a final project due at the end that put together a lot more of what was covered rather than just reviewing the few functions learned in week 	3
i found the course very interesting the weekly assignments were a great challenge but lacked reference to some reading on the subjectwhen i went quiz ive found that most of the questions had to do with concepts that werent covered in the videos i think that this courser should have further readings about these concepts	3
i will definitely recommend this course not only to those interested in graphic design but also to those who have to make simple power point presentations you will find the tips very useful	4
i dont want to do the exercise	3
maybe i am already somehow experienced but i think that the time i spent on that was a waste 	1
not really good translation in the subtitles	1
the course has fun illustrations and a high quality of production but the lessons themselves dont dive very deep ideas are introduced but not considered in depth one such example is variance we get the equations but not much insight into what it is a measure of and its value additionally and this might just be me but the experiments used to illustrate examples at times are difficult to understand	2
i really like the visiting writer seminars  they were the best part	2
the assignment doesnt correspond with the content of classes closely	2
suitable neither for absolute beginners nor as a standalone course for example there are things that the quiz questions refer to that havent been covered in the course but you cant even look them up because they havent given you the necessary terminology to find relevant information about them on google this means that youll be left looking through a minefield of resources that include the code in the quiz question but are actually about something elsei have now started using lynda instead and am seeing all the bad habits ive picked up and the holes left in my knowledge normally i prefer lynda to coursera for the assignments and the quizzes but not in this case	1
highly addictive course i find myself quoting random tidbits that i learned to complete strangers i dont even have a dog i recommend this to anyone who is an animal lover interested in cognition and learning orju	4
an absolutely great course	4
this course is totally illuminating great backgrounder for a knowledge seeker about terrorism like me it became more significant  engaging because of the great materials  great facilitator  professor edwin bakker	4
a great idea to create a project based online course we should focus on application based learning not on lectures you need improve this course still  weeks are to shortwe need more deep and more weeks	2
thanks for overview of experimental methods and references to relevant articlescomplete the essay quizzes looks like a joke	3
nice course learnt a lot on topic eye opening	3
the class is getting stale the instructors didnt respond to questions on the discussion forums about quiz items the majority of assessment items seem to be available on google and  of the peer reviewed assessment i checked used plagiarized solutions	1
im a statistician not a programmer there is so much detail and explanation about the statistics and concepts behind how it works but there is hardly ever an actual lesson on the code used or needed to implement the algorithms when trying to fumble my way through the code i found on several occasions the code in the selfdirected lessons to be incomplete im referring to pieces of code that were obviously meant to be there but were missing causing hours and hours of anguish and turmoil i feel like there should be a lot more time spent on the actual coding and learning how to implement it within the code similar to the st course rather than spending an exuberant amount of time going through derivations and no time on actual coding and how to implement it within the programming languageif you are a software designerengineer or programmer then you should be fine as long as you pay attention to the very long lessons and derivations and can fix the broken code that you are given there are other mistakes within the quizzes as well which make them near impossible to pass for example it is unclear which model you need to use to calculate in order to get the correct square foot on other occasions the question actually specifies to use the model from  whereas it actually wants you to use the model from  instead to get the correct answer this course needs to have better quality checks to ensure needlessly lost time is minimized	1
i truly enjoyed this course its case study approach and its hands on learning activities i expect to continue this spec	4
short and very understandable lectures very interesting topic and the professor is very good and a master on this topic no need for background on neuroscience since the professor explains everything very well	4
these were very short lectures without a lot of content for example the different kinds of publishing were described but no time was spent on how to evaluate publishers or how to decide what might work best for the author the interviews with the published authors was by far the best part of this class and i enjoyed listening to them describe their writing lives	1
nice lectures with lot of good information awc setup instruction need to update according new awc interface	2
warning the lecture videos along will not be enough to prepare you for the final assignment be prepared to do your own research for the extra study materials on the forum many students said they had to drop out during the last week probably without getting a refund because they were completely caught off guard by the huge knowledge gap between lectures and the final assignment if you are determined to get the specialization certificate you should definitely start the final assignment as early as possible dont wait until the last week or two	0
there are no advanced stuff these what is taught are basics any graduate or undergraduate student can easily pickup on his her own interest what a waste of time 	1
the quality of the course is not as i expected from a coursera course	1
the course really covered information i knew but made simple concepts complex  that is just my opinion	1
simple and easy tips and a very short course thanks to the teacher the university and coursera for this course	3
not very like this course especially those videos are introduced by female speakerwe dont have this kind of software cant understand and practice it	1
very well organized  stars to both the teacher and the subjects	4
good course found it simple and easy to understand very practical tips and advice thanks	3
the peer reviewed assignments are next to useless as there is no oversight on them i think there needs to be a basic comprehension assessment done first before allowing fellow learners the ability to passfail students in the course	0
i like this kind of class it makes calculus attractive charmin	4
you cannot even complete the first quiz before they demand your p	0
i would have given just one star except the swirl assignments are actually very good the videos are just a poorly narrated glossary topics i learned in another course were presented here in such i way i actually got confused can you imagine my knowledge was actually worsened not improved by thus course   if the swirl functions were made the centerpiece of the course and the videos were described as just a narrated glossary at least our expectations would be in line with reality  even so i come to coursera because i want to be taught by an instructor if id wanted a curated list of tutorials so i could teach myself i would have done that already anyone who pays for this should get their money back not recommended for beginners  i going to complete it because im stubborn that way but it is an unpleasant experience for me and everyone within earshot as i have to vent my frustration often just to make it through  after week  i resorted to just reading the pdf of the slides and stopped watching the videos the videos added nothing to my understanding more often than not they put me to sleep and whats worse the narrator mispronounces attribute there is a difference i attribute certain attributes to native speakers who mispronounce important vocabulary	1
a well thought out course that was very illuminating not sure about the complexity of week s assignment but overall good value	3
kind of boring and i am not learning how half this info is obtained or why it is relevant to real world chemistry	2
this very interesting useful and inspiring course i am enjoying it very much thank you	3
too much theory and not nearly enough practical models that i can use in my life or work disappointed so much of the class was spent on describing many different models instead of focusing on ones that can be applied readily	0
material is explained well and the comprehension checks along the way are helpful	3
the course provides a good framework to deal with business problems it is very simple but effective	3
the course is poorly organised there is a project on week one that requires knowledges of week two some concepts are dictated more than once because it uses videos made for this course  other recorded from a class roomi think this course should be a  weeks project and the price should be the half of it costthough i enjoyed the second project	1
dry principles without real life examples and exercises you can passed the quiz by just reading online or have basic project management experience disappointed	1
this is course is actually informational and interestingthnak you	3
goes waaaay too fast to actually learn anything not very useful	0
lovable instructor very informative one of my favorite courses	4
loved it	4
in just the first  weeks i found several quiz questions that are not correct example code in quizzes is not complete spacing and indentation are incorrect in quiz samplesi realize this is probably to prevent copy paste testing of code but you cannot answer is this code correct if you dont know where they wanted indentation to line up lecture presentation is not very engaging almost seems like the female instructor was forced to stand in front of a camera and read note cards withdrew early	0
a very useful course 	4
i feel that getting and cleaning data course is highly important to know since this is where  of the work in data science is being done	4
i think there is need to provide clearer instructions on how to get the programming assignments done the course content is good but doing the programming assignments needs to be more clarified	2
in my point of view the course overall is a bit superficial even though the decisionmaking part was very interesting indeed more importantly the course lacks one of the richest tools in moocs peer interactions  people voicing their opinions and sharing experiencesbesides that some of the questions in the quiz looked very ambiguous and there are some editing mistakes in the videos	1
it is so basic and simple	0
very very very easy	2
very simple and basic ideas of growing a business case studies are a little bit outdated	2
this course does not go indepth into the selected management topics selected i used it as a benchmark to make sure i am taking into account the most important  basic tools of management science	3
no mouse to highlight on slide when teachingits a lot of unclear parts in slidei think cs is better	1
loved most of the information totally loved the recipes and really hope that my grandchildren will	3
week  application assignment is buggy if you input correct answers they will be marked as incorrect you must use trial and error to find the wrong answers the quiz is looking for its a badly designed assignment that wastes students time and creates a lot of frustration would not recommend the course because of it	0
great course with interesting contents and new approaches to be used in our daily life understanding constellations is much beyond the standard carrot and stick policy making organisations more stablethanks guido and ulrich for your time and commitment to this course	4
the course itself was great the only thing lacking is that all the assignments were reviewed only by peers	3
it could have been better if notesslides were provided	3
good overview of araf	2
a lot of calculation errors and incorrect answers	1
not very well organized course to teach the essential principles of negotiation the course material moves incongruently between legal and business negotiation tactics which would make it difficult for any untrained future negotiator to understand the art of negotiation and adr for business and law	0
a good introduction though i would have appreciated more readings or suggestions on where to look into the topics in more depth particularly the financial services metrics it was disorienting to not use actual data sets in the final peer assessment	3
well constructed course that should lead the learner towards developing a policy position that will be characterized by rigor and coherence professor griffiths is the star of this course with a particular teaching style that conveys often complex ideas in a clear and forthright manner highly recommended	3
good coursenext step to get specialization in scala and fpmany thanks pavel	3
a bit confusing in term of structure we jumped from some sections of the project life cycle to others missing some others it gave a good general picture of what project management is about but im not quite sure which is the order i should follow when dealing with a project however i have to say i didnt do the optional readings at least not yetanyway i think is an overall good course for not initiated people like me	2
the peerreview assignment is not properly designed from my own experience colleagues tend to underestimate other peoples projects in addition the peerreview had an extraoptional advanced component analysing criminal patterns for a second city comparing patterns across two cities which i carried out but got no extra credit for the extra work was not even part of the assignment classification  there should be a bonus question for students who carry out the advanced part of the assignment	2
it is odd that a course that concentrates so vehemently on speech tone as a segue to music would be taught by a monotone and mostly unenthused professor often verbose but never succinct i had to listen to his drone twice to glean anything of valuehis tests were wrought with gotcha questions having nothing to do with the important material of the course as a physicist i was very disappointed in his treatment of the important equations associated with the mathematics of music mentioned as too hard to understandthere was nearly no mention of rhythm and its importance in music as relates to biology andor emotion and no mention of how those rhythms relate to heartbeati am deeply disappointed but i do hope this critique is seen as an opportunity to create a better course	1
just as good as part  neat old professor a bit more abstract than 	3
a totally new insights to security since i am a software engineer student this concepts are going to prove invaluable in my future tasks great tutor and coursera support love it	3
good one	4
great course i had ever learned	4
this is an excellent course its very thoughtprovoking and provides insight into meditationa subject that eludes many people the course needs more quizzes to help students learn and remember the knowledge taught in the lectures it also needs a better evaluation schemethe two essayonly evaluation form does not do enough to test student knowledge test are needed a better evaluation scheme would weigh testing and essays for example  testing  essay	3
certain aspects of the course could be improved particularly in the way the material is presented there could also be more focus on what is important rather than unnecessary etymologies and listing of names which doesnt add to any conceptual understanding that time could rather be used to go into more depth with some of the practiceshttpsevidenceandreasonwordpresscomreviewmagicinthemiddleages	2
heavy contents unable to cover a weeks material in a week	0
very basic if one has already worked with software before	2
i had rated the course earlier but would like to amend my statement by some uncanny chance i have just managed to pass the final assignment on my fourth try which means i have passed my course i still believe my original observations are valid thank you	2
videos are poorly edited too much blank space the bullet points are not clearly visible there is no narrative or discursive structure the diagrams are not clear and the interviews are raw and unedited sessions are too long and include too much irrelevant information the little useful information there is is not structured clearly and thus its harder to learn the material for the first  weeks resemble more to someone talking about the good ol days rather than a properly thoughtout history class i had to leave the course as i found it to be a waste of my time and i am glad i decided not to pay for a certificate for it my expectations were a lot higher for a university course	0
it would be nice to see more detailed explanation instead of reading the lines in slides also there is less practical content for real time usage	0
this is a great course for leading the development team but its very theoreticalit is better to add videos from realworld meetings	3
one of the best course i have taken in coursera very well structured the professor makes every concept looks really simple the assignments are the best part they give us the confidence you need to start designing your own responsive frontend web application from scratch the level is suitable for beginner and midlevel	4
there is not much of a relation between what the course gives explains with the videos and with the swirl exercises and the real exercices they ask to too difficult to follow by people new in the programming area	1
my course  in this specialization is still incomplete because the questions had wrong answers in the module quizzes and it was literally taking hours to complete the quizzes because you had to guess which one of the wrong answers would be correct this time the questions rotate through slightly different questions each attempt so you cant simply use elimination on each attempt you guess every single time its literally  luck i thought maybe course  would be better but nope same problems here ive wasted over  hours in total trying to pass these broken tests and im completely over it i also reached out to chat support they went through and said they couldnt find anything wrong and couldnt help me and a refund was impossible because its past the refund date even though i paid for  broken unproofread time wasting courses also in course  the math tables in the videos are staggered all over the place and looks terrible seriously an issue of someone not even looking at the video before publishing would have taken less than  mins to fix for the entire course also every time a checkpoint question is supposed to pop up nothing happens in every single video theyre all missing ive used coursera for a few other courses and thought they were reliable but this makes me think otherwise and i feel like such an idiot for paying  for this complete garbage other people in the forums have shown they have the same problem posted over a month ago but nothing please someone from coursera get a hold of me and help me resolve this ridiculous problem	0
awesome introduction course	4
i was a bit dubious about the course to start with and thought it might be too easy too full of common sense but in the second week i felt i was learning things and boosting my ability to learn and focus which is so important today im considering further study to help me find interesting work so this course has really helped to get me on the right track to study again with a bit more confidence and method thank you	3
this course was very boring and very frustrating long long slow lectures with lots and lots and lots of questions and no answers the briefest of comments on potentially interesting people or topics but no links to enable those to be followed up quizzes on concepts not covered in the material conflicting descriptions of assessment requirements discussion moderators who continually referred you back to the course material which did not contain the information that people were looking for before taking this course i could find only one negative review which i dismissed as probably being a minority having taken the course i agree with that review wholeheartedly i did learn a couple of things despite everything but i would not recommend this course please upgrade it substantially	0
quality and length of material is mediocre	0
absolutely poor avoid no professor monitoring of the fo	0
a bit too much useless mumbo jumbo that can be concluded in a few sentences good for those that are new to videomaking and good for some classic movies mentioned in the course	2
contains all basic information on data descriptors presented in a thorough and easy to understand way more practice exercises quizzes would make it even better	3
the course is good i already use bootstrap and still finding useful information here but the sound is too silent also teacher speaks too slow it makes listening even more difficult	2
thi course covers up the basics of networking and security for ios applications using objectivec its a great course if you want to understand the basics and want to implement in practice some of these topics i just wish it cover more cases and more apps but for that this should be a course more longer than it is nevertheless its a great course	3
i have no idea why you called it course since there was nothing inside	0
a wow even though i went through formal project management training this is so simple and straightforward	4
the final project gives a deeper insight and understanding of how to apply the strategists toolkits in creating valuable competitive position for an organization great professors	3
too many theory and reading from lecture slides it would be way much better if some examples were included quizzes could include some more questions too	1
whether student or teacher this course is a must full of easy to learn valuable insights that will save you time and energy throughout your life i would have loved to have known this earlier as its applications are useful for both the full time and casual learner	4
i was expecting to solve problems using more opensourced package unfortunately i feel this series of courses are more of an advertisement for the instructors software company	0
very basic	0
was a great experience	4
very interesting i liked all the classes and exercises	4
i was not aible to complete this course for free that was very disappointing universities like stanford and john hopkins find the opportunity to offer similar courses free of charge to peoople who want to learn from university of washington i have expected the same your badbest regardskonstantin	0
an easy one	1
too philosophical	1
the course is absolutely amazing great insights	4
i need to have a class i really think this course could hel me a lot	2
ive taken this course for a while but prefered to stop as i found it very not academic in terms of ethics and objectivity it spreads anxiety and takes too much liberty with history	0
very informative but at times too technical	2
very methodical approach learning python excellent book and video	4
the content from this course is already out of date for meteorjs and links are broken	1
very good i suggest this course for everyone search about improve reading skill and english for entrepreneurship	3
they talked a little about ldl and hdl which is goodbut the rest was just a summary of avoid processed foods eat less and eat less meat and ways to do it it is important but i thought the course lacked science and it was very very short	1
while the course materials themselves were very useful the quizzes didnt feel like an effective test of the material and consisted of very few questions which didnt leave room for error especially problematic because some questions were subjective	2
basic but good knowledge	3
nicely arranged course	4
very basic course it involves a lot of gui concepts which may not be useful for general programmers	2
this is all information i already have in my arsenal after researching health trends and learning more about how i should eat i was hoping for something a little more detailed	2
a little slower than the last ones not my favorite but great use of handson projects and enagagement	2
pretty great for understanding python basics best way to start your python or programming life b	4
the course content and delivery ha	3
i highly recommend this course the instructor is very eloquent and clear you will gain solid fundamentals in html and css you wont regret to enroll in this course however it is good idea you study by your side git and github to avoid frustrations with that part of the process	4
excellent course highly recommended to take	4
i understood the point that in script writing matters more than theory but i dont think that its right that all marks i got i received from other with me with zero feedback from lectors and teachersdefinitely i wouldnt pay for sertificate but as first step and making some ready draft for further polishing the script this course was enough so from one side it helped me to move forward with my idea but on other hand i didnt get any professional feedback and advices from teacher there were some very useful comments from other students but i also need some help from people who are real professionals in it	2
very interesting and intriguing quizzes are a bit hard because they cover so much material so if you are a working individual i feel its almost impossible to accomplish but its nice for general knowledgetwo notesfirst it would be nice if the professor wouldnt use get yourself comfortable in the beginning of each video  it is a bit annoyingsecond on quizzes  tests its recommended that you omit the sentence in the presentation that starts every questionquizztest because obviously it is based on what we are presented in the videos so its just time consuming in my opinionbesides that great for general knowledge awesome teacher i really enjoyed this course thank you	3
good material fair presentation too many peer evaluations	0
most of the courseslectures seemed to be very basic project management principles some lectures did give a good background and high level understanding of construction project management but expected a bit more in depth infolast lessonassignment required more research on my part as it required general construction knowledge the reason i took to this course was to get a better highlevel understanding of construction project management and planning however the job logic assignment expected that i would know what all is involved in the technical workings in construction ie excavation prepping waterproofing etc in which i have no experience or knowledge a hour assignment took me more than  hours to complete	2
prosbasics were explained wella good kick start for beginners who are travelling towards learning project planning and managementconswish we had assignments to practice ms project to a certain extentsome of the quiz questions were confusing esp the rd week quiz	2
the contains of the course is not really enough for improve the writing skill for scientific paper those advices mention in the video is common and thats it no more practice or example to help the learner understand or apply that concept to their writing	1
easiest accounting common sense if you ever took acct  this will be a wasting of time	0
the content was very scarce and it was obvously prepared in a hurry this course just touches very superficially the subject to be studied not meeting minimum quality standards	0
this course has great potential as it is an extraordinarily timely topic domestically and globally the accessible required reading assignments were thought provoking and topical also one of the required videos proved helpful and a couple of the optional ted talks were must sees for anyone involved in the nonprofit sectorit was problematic that there was so little direction with respect to how one might access the required reading materials that were not linked into the course syllabus in fact one of the links provided simply directed the learners to a youtube video extolling the virtues of the book wherein the required chapter was located another blatant colleague marketing technique occurred during the course of one of the required videos wherein the organizer interviewed an author about his book there was some helpful substantive information that came out of that interview but for the most part i felt as though i was watching an infomercial requests for help fell on deaf ears except for those of colearnersa small but annoying flaw was that the professors were simply reading text from their slides for the video component of the coursewith an additional word thrown in on occasion for good measure it would have been less distracting just to have the slides to readi wish this course had been designed and taught to the standards i have come to expect from coursera courses it could have been one of the most valuable yet	1
one of the best introductory ml courses	4
great overview but pretty challenging for those without any programming experience	3
i liked pretty this course i learnt some useful skills and tactics in order to develop a negotiation as a negative point i found lack of examples so that understand better the theoretical issues as well as to remember better	2
solid course correct doses of theoretical and practical knowledge to get started with ios development	4
doesnt worth the effort you learn the most by searching online tools each time you encounter a problem while solving a quiz problem or following the steps the instructor did	0
terrible lecture videos with many typos absence of lecture notes absence of course staff on a discussion forum maybe suitable for those who is alredy a scientist and just need to get some general sence of data science	0
as a novice in photography this course taught me the necessary basics when you are starting out to become a photographer videos about content and composition of the photo are extremely helpful	3
good intro  im learning a lot but in the end i feel that this specialization is not focused enough on developing portfolio pieces one portfolio piece at the end of an month course does not seem adequate to me so i wish we focused more on developing high fidelity work  in addition to the needfinding user research sketches short weekly assignments this high fidelity digital work could even be optional but i need some guidance on what work to develop and how the overall process should lookor even being allowed to enroll in the capstone before completing the first  sections would be helpful	2
i was expecting something more in depth for methods and functions on swift	2
this course doesnt contain any new information it does not teach you but just excitedly shows commonly known factsthere are better ways to invest your time	0
nice and comprehensive information from all the fieldsa real world wide problemwe are looking forward for even more uptodate information and data and more in depth information when they are readily available either as in video information or as text links	4
i was expecting more modules on configuration management like deployment manager service	2
